FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,SPIELPLATZ_DETAIL,TYP_DETAIL,SE_ANNO_CAD_DATA
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c92,493559,POINT (16.308163993545097 48.20943250697594),PA Wiesberggasse,16,"Balancieren, Basketball, Fitness, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c93,493560,POINT (16.28787889116564 48.16773085195739),PA Furtwänglerplatz,13,"Basketball, Drehen, Karussell, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Seilbahn, Tischtennis, Wasserspiel","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c94,493561,POINT (16.336306250815834 48.1932197194851),PA Haidmannsgasse,15,"Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c95,493562,POINT (16.26984255940524 48.18910766271448),PA Sommerergasse,13,"Brettspiel, Sandspielen, Spielhaus, Wippen","Kleinkinderspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c96,493563,POINT (16.306171210211627 48.1652160802062),Franz-Hübel-Park,12,"Balancieren, Drehen, Fußball, Karussell, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c97,493564,POINT (16.475844094420616 48.21257474414839),PA Am Müllnermais,22,"Hängematte, Klettern, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c98,493565,POINT (16.352516702328984 48.229524125876466),Helene-Deutsch-Park,9,"Basketball, Drehen, Fußball, Klettern, Rutschen, Schaukeln, Volleyball, Wasserspiel","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c99,493566,POINT (16.30620724045119 48.163485512767494),Hetzendorfer Schloßpark,12,"Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c9a,493567,POINT (16.438125976158073 48.269744901173546),PA Dominik-Wölfel-Gasse,21,"Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c9b,493568,POINT (16.303908282154012 48.16447291294675),GA Marschallplatz,12,"Klettern, Rutschen, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c9c,493569,POINT (16.472302004187842 48.24605153243807),Jakob-Bindel-Park,22,"Basketball, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c9d,493570,POINT (16.449859090327998 48.15601619804799),PA Zehngrafweg,11,Fußball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c9e,493571,POINT (16.335478188770665 48.1989318715539),Goldschlagstraße 1-126,15,Spieltier,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2c9f,493572,POINT (16.303636438001238 48.149665715048414),PA Josef-Österreicher-Gasse,23,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca0,493573,POINT (16.52511256757608 48.218113040065695),PA Rosenbergstraße,22,"Balancieren, Klettern, Rutschen, Schaukeln, Spieltier",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca1,493574,POINT (16.345737616510963 48.20062050204039),Dorothea-Neff-Park,7,"Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca2,493575,POINT (16.32585228513841 48.18717288781154),PA Dreihausgasse,15,"Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca3,493576,POINT (16.36343588137236 48.24900816055259),PA 12. Februar-Platz,19,"Drehen, Karussell","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca4,493577,POINT (16.363756643639203 48.249927836397525),PA 12. Februar-Platz,19,"Karussell, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca5,493578,POINT (16.367742797741876 48.193136931940025),Ernst-Jandl-Park,4,"Klettern, Rutschen, Sandspielen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca6,493579,POINT (16.30016653608557 48.19489078035118),Matzner-Park,14,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca7,493580,POINT (16.30311708691915 48.195705152725985),Matzner-Park,14,"Basketball, Fußball, Klettern, Malen, Reck, Rutschen, Sandspielen, Schaukeln, Trampolin, Wippen","Ballspielkäfig, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca8,493581,POINT (16.334671531674665 48.18774084029982),Sechshauser Park,15,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Themenspiel Sechshausen, Wippen","Ballspielkäfig, Themenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ca9,493582,POINT (16.378202387878602 48.21436064473444),Manes-Sperber-Park,2,"Balancieren, Basketball, Fußball, Karussell, Sand-Matsch, Sandspielen, Schaukeln, Volleyball","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2caa,493583,POINT (16.409652852746603 48.172040286933935),Herderpark,11,"Basketball, Brettspiel, Fußball, Tischtennis","Ballspielkäfig, Ballspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cab,493584,POINT (16.411104762073016 48.17369775603947),Herderpark,11,"Basketball, Karussell, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cac,493585,POINT (16.338247820497866 48.17851796385735),Wilhelmsdorfer Park,12,"Basketball, Fußball, Rutschen, Volleyball","Ballspielkäfig, Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cad,493586,POINT (16.33945901877176 48.178151904734484),Wilhelmsdorfer Park,12,"Balancieren, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cae,493587,POINT (16.36763596727672 48.16637413956813),PA Migerkastraße,10,"Drehen, Klettern, Rutschen, Sandspielen, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2caf,493588,POINT (16.3005672795626 48.23943334627258),PA Ladenburghöhe,18,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb0,493589,POINT (16.442522611009792 48.253165600672894),PA Aladar-Pecht-Gasse,22,Basketball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb1,493590,POINT (16.44371017521145 48.25315612313472),PA Aladar-Pecht-Gasse,22,"Karussell, Nestschaukel, Wippe",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb2,493591,POINT (16.41482848019448 48.21903886811269),Rechter Donaudamm Spielplatz 2,2,"Basketball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb3,493592,POINT (16.347144528559024 48.182370270743135),PA Mittelzone,12,"Fußball, Streetball","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb4,493593,POINT (16.34605728902422 48.18374029227824),PA Mittelzone,5,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb5,493594,POINT (16.33491121791974 48.21454732848459),GA Ottakringer Straße,16,Geschicklichkeitsspiel,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb6,493595,POINT (16.41785140656668 48.1828095372034),PA Hallergasse,11,"Balancieren, Basketball, Fitness, Fußball, Klettern, Schaukeln","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb7,493596,POINT (16.381550844665938 48.24503408798653),PA Friedrich-Engels-Platz,20,"Basketball, Fußball, Hängematte, Karussell, Klettern, Reck, Rutschen, Sand-Matsch, Schaukeln, Spielhaus, Themenspiel Pyramidenspielplatz, Trampolin, Wasserspiel, Wippen","Ballspielkäfig, Themenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb8,493597,POINT (16.27538199525041 48.19675573784607),Baumgartner-Casino-Park,14,"Basketball, Fußball, Karussell, Klettern, Malen, Rollschuhfahren, Rutschen, Sandspielen, Schaukeln, Seilbahn, Spielhaus, Tischtennis, Trampolin, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cb9,493598,POINT (16.30601312212028 48.205956965943194),GA Lorenz-Mandl-Gasse,16,"Balancieren, Klettern, Rutschen, Schaukeln, Slacklining, Wippen","Kleinkinderspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cba,493599,POINT (16.419422753185362 48.17381186733134),PA Krötzlergasse,11,"Klettern, Rutschen, Sandspielen, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cbb,493600,POINT (16.450197965439063 48.25515116983672),PA Ferdinand-Stransky-Weg,22,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cbc,493601,POINT (16.410922377830097 48.181329661634095),Hyblerpark,11,"Bodenspiel, Drehen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cbd,493602,POINT (16.41268921481771 48.18213356910119),Hyblerpark,11,"Basketball, Beachvolleyball, Fußball",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cbe,493603,POINT (16.50187436783217 48.223280713515365),Hannah-Arendt-Park,22,", Fitness, Hängematte, Karussell, Klettern, Rutschen, Schaukeln, Trampolin, Wasserspiel, Wippen","Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cbf,493604,POINT (16.501028457852534 48.22371808561488),Hannah-Arendt-Park,22,Slacklining,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc0,493605,POINT (16.335250489359208 48.201831079474346),Märzpark,15,", Balancieren, Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Volleyball, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc1,493606,POINT (16.524555551917295 48.21233196452082),PA Raphael-Donner-Allee,22,"Beachvolleyball, Skaten","Ballspielplatz, Skaterpark",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc2,493607,POINT (16.524533911010845 48.213194565557274),PA Raphael-Donner-Allee,22,"Klettern, Rutschen, Sand-Matsch, Sandkiste, Schaukeln, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc3,493608,POINT (16.310547909031186 48.12631323634142),PA Pollakgasse,23,"Klettern, Rutschen, Sandspielen, Schaukeln, Trampolin, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc4,493609,POINT (16.31181408914204 48.12602359896232),PA Pollakgasse,23,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc5,493610,POINT (16.31742969250816 48.20069888949306),PA Neusserplatz,15,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc6,493611,POINT (16.379061086858616 48.16066408646465),PA Heuberggstätten,10,"Fitness, Fußball, Klettern, Rutschen, Schaukeln, Tischtennis, Volleyball, Wippen","Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc7,493612,POINT (16.43611162392254 48.24871459294092),PA Schrickgasse,22,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc8,493613,POINT (16.437002344075026 48.24961820463112),PA Schrickgasse,22,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cc9,493614,POINT (16.31985599497209 48.203569534158795),GA Auf der Schmelz,15,"Karussell, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cca,493615,POINT (16.367466630982122 48.23572137786722),PA Leipziger Platz,20,"Basketball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ccb,493616,POINT (16.28748453916025 48.1850805498748),Hügelpark,13,"Balancieren, Drehen, Fußballplatz, Hüpfen, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ccc,493617,POINT (16.490997876214557 48.22575073593391),PA An den alten Schanzen,22,"Basketball, Fußball, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ccd,492081,POINT (16.40493361466996 48.21954116604414),GA Ilgplatz,2,Klettern,Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cce,492082,POINT (16.35979552374935 48.21586838428534),Votivpark,9,"Klettern, Rutschen, Sand-Matsch, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ccf,492083,POINT (16.39297306538231 48.144989611539934),PA Franz-Koci-Straße,10,"Basketball, Fußball, Volleyball",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd0,492084,POINT (16.388967404632336 48.25659827984796),Floridsdorfer Aupark,21,"Drehen, Fußball, Karussell, Klettern, Rutschen, Sand-Matsch, Schaukeln, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd1,492085,POINT (16.35830704805309 48.226797324788556),Lichtentalerpark,9,"Balancieren, Basketball, Beachvolleyball, Bodenschach, Fußball, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Tischtennis, Trampolin, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd2,492086,POINT (16.33779193068608 48.24483222472254),Olympiapark,19,"Basketball, Fußball, Klettern, Reck, Rutschen, Sandkiste, Sandspiel, Schaukeln, Wasserspiel, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd3,492087,POINT (16.339155154452108 48.24472674581069),Olympiapark,19,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd4,492088,POINT (16.392187166571112 48.26301026110064),Hans-Smital-Park,21,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd5,492089,POINT (16.368818106044493 48.193675225785434),GA Brahmsplatz,4,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd6,492090,POINT (16.3581190323749 48.24720828647924),PA Klabundgasse,19,"Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd7,492091,POINT (16.288330242035215 48.14037851863447),PA Steinergasse,23,"Basketball, Fußball, Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd8,492092,POINT (16.309645890067266 48.153006757932026),PA Mühlbreiten,23,"Balancieren, Hängematte, Klettern, Rutschen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cd9,492093,POINT (16.391811447345244 48.19166817089675),Leon-Zelman-Park,3,"Reck, Schaukeln, Slacklining, Tischtennis","Ballspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cda,492094,POINT (16.39304470699843 48.19091674058493),Leon-Zelman-Park,3,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cdb,492095,POINT (16.39354071995363 48.190266866695005),Leon-Zelman-Park,3,Reck,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cdc,492096,POINT (16.418585590463604 48.16647578771138),Carsonypark,11,"Drehen, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cdd,492097,POINT (16.450764063306412 48.28678158339563),PA Illgasse,21,Fußball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cde,492098,POINT (16.4291249306938 48.169433932256624),PA Blériotgasse,11,"Fußball, Tischtennis","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cdf,492099,POINT (16.431041339939576 48.1680549043865),PA Blériotgasse,11,"Hängematte, Klettern, Rutschen, Sand-Matsch, Schaukeln, Spielhaus, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce0,492100,POINT (16.39845640002933 48.26450401749307),Marie-Schuller-Park,21,"Basketball, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce1,492101,POINT (16.33038312923791 48.22311911246489),Diepoldpark,17,"Balancieren, Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukel, Schaukeln, Spielhaus, Spieltiere, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce2,492102,POINT (16.41677610089927 48.29477592004142),Heisspark,21,"Basketball, Fitness, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen","Ballspielplatz, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce3,492103,POINT (16.39081515969882 48.22304135505509),Franziska-Löw-Park,2,"Fitness, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Streetball, Tischtennis, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce4,492104,POINT (16.47878132839759 48.2411583825193),Teich Hirschstetten,22,"Beachvolleyball, Boccia","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce5,492105,POINT (16.47518205911397 48.24234369271972),Teich Hirschstetten,22,Balancieren,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce6,492106,POINT (16.479706842151323 48.24635345716451),Teich Hirschstetten,22,"Balancieren, Drehen, Fitness, Hängematte, Karussell, Klettern, Rutschen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce7,492107,POINT (16.407939971923668 48.19923767440026),Treppelweg - Erdberger Lände,3,"Basketball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce8,492108,POINT (16.291784603767795 48.16327645355835),PA Fred-Liewehr-Gasse,13,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ce9,492109,POINT (16.346773089684202 48.18178874750802),Haydnpark,12,"Basketball, Fitness, Skaten","Ballspielplatz, Generationenspielplatz, Skaterpark",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cea,492110,POINT (16.345631346875454 48.18172448004666),Haydnpark,12,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ceb,492111,POINT (16.45307707552498 48.23736854762437),PA Polgarstraße,22,"Rutschen, Sandspielen, Schaukeln, Skaten, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Skaterpark",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cec,492112,POINT (16.31366890906766 48.20027714046421),H.-C.-Artmann-Park,14,"Balancieren, Basketball, Fußball, Klettern, Malen, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2ced,492113,POINT (16.387551085374252 48.21930301024447),GA Rabbiner-Friedmann-Platz,2,Wippen,Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cee,492114,POINT (16.37887908701191 48.17373069880449),PA Reumannplatz,10,"Rutschen, Sandkiste, Sandspiel, Schaukeln, Skategerät, WIppen, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cef,492115,POINT (16.33321010224329 48.181661793450594),Hermann-Leopoldi-Park,12,"Basketball, Fußball, Klettern, Rutschen, Schaukeln, Volleyball, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf0,492116,POINT (16.48369574197773 48.218552499588164),PA Eisenhutgasse,22,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf1,492117,POINT (16.525854682216867 48.21358771114237),Jazzpark Essling,22,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf2,492118,POINT (16.454823083576922 48.27011754703685),PA Kurze Zwerchäcker,21,"Drehen, Klettern, Rutschen, Schaukeln, Spielhaus, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf3,492119,POINT (16.273610845885642 48.19374043280856),PA Hochsatzengasse,14,"Basketball, Fußball, Rutschen, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf4,492080,POINT (16.418185065175653 48.22576270735333),Linker Donaudamm Spielplatz 3,22,"Basketball, Radmotorikpark","Ballspielplatz, Generationenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf5,492120,POINT (16.3932876801307 48.201847678810324),Rochuspark,3,"Brettspiel, Fitness, Klangspiel, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf6,492121,POINT (16.35222097722608 48.20262496570692),Siebensternpark,7,"Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Spielhaus, Streetball, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf7,492122,POINT (16.316925088164485 48.22146608811334),PA Stöberplatz,16,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Slackline, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf8,492123,POINT (16.354752367894356 48.20601988794337),Weghuberpark,7,Boccia,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cf9,492124,POINT (16.35568514601471 48.20637740525677),Weghuberpark,7,"Balancieren, Basketball, Fußball, Karussell, Klangspiel, Klettern, Rutschen, Sandspielen, Schaukeln, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cfa,492125,POINT (16.326439791986502 48.192587761366774),PA Avedikstraße,15,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Volleyball","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2cfb,492126,POINT (16.394311495632245 48.154576665986255),PA Holzknechtstraße,10,"Basketball, Klettern, Rutschen, Sandspielen, Schaukeln","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
